"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Theophylline|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Theophylline|Fraction excreted to urine"
38,120,19.42722,0.01512767
38,180,18.4365,0.02310284
38,240,17.47407,0.03065929
38,300,16.55808,0.0378201
38,360,15.68236,0.04460339
38,420,14.84187,0.05102468
38,480,14.0336,0.05709798
38,540,13.25594,0.06283646
38,600,12.50818,0.06825291
38,660,11.79012,0.07335999
38,720,11.10178,0.07817033
38,780,10.44327,0.08269662
38,840,9.814635,0.08695158
38,900,9.215819,0.0909479
38,960,8.646604,0.09469825
38,1020,8.106611,0.0982151
38,1080,7.595307,0.1015107
38,1140,7.11201,0.1045972
38,1200,6.655916,0.1074861
38,1260,6.22612,0.1101889
38,1320,5.821633,0.1127163
38,1380,5.441412,0.115079
38,1440,5.084374,0.1172868
38,1500,4.749415,0.1193493
38,1560,4.435427,0.1212756
38,1620,4.141307,0.1230742
38,1680,3.865972,0.1247534
38,1740,3.608362,0.1263207
38,1800,3.367451,0.1277834
38,1860,3.142251,0.1291484
38,1920,2.931812,0.130422
38,1980,2.735226,0.1316102
38,2040,2.551632,0.1327187
38,2100,2.380208,0.1337528
38,2160,2.220181,0.1347173
38,2220,2.070818,0.135617
38,2280,1.931427,0.1364561
38,2340,1.801359,0.1372387
38,2400,1.680002,0.1379686
38,2460,1.566784,0.1386493
38,2520,1.461167,0.1392841
38,2580,1.362646,0.1398761
38,2640,1.27075,0.1404282
38,2700,1.185036,0.1409431
38,2760,1.105093,0.1414232
38,2820,1.030535,0.1418709
38,2880,0.9609993,0.1422884
38,2940,0.8961504,0.1426778
38,3000,0.8356733,0.1430409
38,3060,0.7792742,0.1433794
38,3120,0.7266788,0.1436951
38,3180,0.6776313,0.1439896
38,3240,0.6318926,0.1442641
38,3300,0.58924,0.1445201
38,3360,0.5494654,0.1447588
38,3420,0.5123749,0.1449814
38,3480,0.4777876,0.145189
38,3540,0.4455345,0.1453826
38,3600,0.4154584,0.1455631
38,3660,0.3874123,0.1457314
38,3720,0.3612592,0.1458884
38,3780,0.3368715,0.1460347
38,3840,0.31413,0.1461712
38,3900,0.2929237,0.1462985
38,3960,0.2731489,0.1464172
38,4020,0.2547089,0.1465278
38,4080,0.2375138,0.146631
38,4140,0.2214795,0.1467273
38,4200,0.2065276,0.146817
38,4260,0.1925851,0.1469007
38,4320,0.1795838,0.1469787
39,0,0,0
39,60,19.00814,0.008019538
39,120,17.96833,0.01648769
39,180,17.03496,0.02445515
39,240,16.1476,0.03200918
39,300,15.29538,0.03916632
39,360,14.47072,0.04594015
39,420,13.6691,0.05234171
39,480,12.8886,0.05838086
39,540,12.12905,0.06406722
39,600,11.39134,0.0694107
39,660,10.67693,0.07442182
39,720,9.987498,0.07911188
39,780,9.324684,0.08349296
39,840,8.689926,0.08757781
39,900,8.084368,0.09137977
39,960,7.508811,0.09491257
39,1020,6.963705,0.09819023
39,1080,6.449153,0.1012268
39,1140,5.964948,0.1040364
39,1200,5.510606,0.1066327
39,1260,5.085406,0.1090294
39,1320,4.688437,0.1112396
39,1380,4.318638,0.1132759
39,1440,3.974836,0.1151505
39,1500,3.655777,0.116875
39,1560,3.360162,0.1184603
39,1620,3.086668,0.1199167
39,1680,2.833972,0.1212541
39,1740,2.600766,0.1224816
39,1800,2.385774,0.1236078
39,1860,2.187759,0.1246406
39,1920,2.005532,0.1255874
39,1980,1.837958,0.1264552
39,2040,1.683961,0.1272503
39,2100,1.542524,0.1279787
39,2160,1.412689,0.1286458
39,2220,1.293559,0.1292567
39,2280,1.184295,0.129816
39,2340,1.084116,0.130328
39,2400,0.9922948,0.1307967
39,2460,0.9081579,0.1312256
39,2520,0.8310805,0.1316181
39,2580,0.7604852,0.1319773
39,2640,0.695839,0.132306
39,2700,0.6366501,0.1326067
39,2760,0.5824655,0.1328819
39,2820,0.5328683,0.1331336
39,2880,0.4874751,0.1333638
39,2940,0.4459334,0.1335745
39,3000,0.4079196,0.1337672
39,3060,0.3731366,0.1339434
39,3120,0.3413118,0.1341046
39,3180,0.3121952,0.1342521
39,3240,0.2855577,0.134387
39,3300,0.261189,0.1345104
39,3360,0.2388969,0.1346232
39,3420,0.218505,0.1347265
39,3480,0.1998517,0.1348209
39,3540,0.1827893,0.1349072
39,3600,0.1671824,0.1349862
39,3660,0.1529071,0.1350584
39,3720,0.13985,0.1351245
39,3780,0.1279072,0.1351849
39,3840,0.1169839,0.1352402
39,3900,0.106993,0.1352907
39,3960,0.09785512,0.1353369
39,4020,0.08949742,0.1353792
39,4080,0.08185337,0.1354179
39,4140,0.07486204,0.1354532
39,4200,0.06846776,0.1354856
39,4260,0.06261954,0.1355152
39,4320,0.05727078,0.1355422
40,0,0,0
40,60,23.31725,0.005329679
40,120,24.6615,0.01331239
40,180,23.14581,0.02074495
40,240,21.59553,0.0276717
40,300,20.15761,0.03413538
40,360,18.82697,0.04017138
40,420,17.5919,0.04581082
40,480,16.44235,0.05108143
40,540,15.36995,0.05600816
40,600,14.36774,0.06061368
40,660,13.42981,0.06491869
40,720,12.55112,0.06894224
40,780,11.72735,0.07270198
40,840,10.95469,0.0762143
40,900,10.22979,0.0794945
40,960,9.549653,0.08255692
40,1020,8.911573,0.08541501
40,1080,8.313076,0.08808143
40,1140,7.751882,0.09056813
40,1200,7.225871,0.09288634
40,1260,6.733057,0.09504666
40,1320,6.271573,0.09705913
40,1380,5.83965,0.09893319
40,1440,5.435612,0.1006778
40,1500,5.057862,0.1023012
40,1560,4.704884,0.1038115
40,1620,4.375227,0.1052161
40,1680,4.067513,0.1065221
40,1740,3.780428,0.1077359
40,1800,3.512719,0.1088639
40,1860,3.263195,0.1099118
40,1920,3.030726,0.1108851
40,1980,2.814236,0.1117889
40,2040,2.612709,0.1126281
40,2100,2.42518,0.1134071
40,2160,2.250739,0.11413
40,2220,2.088526,0.1148009
40,2280,1.93773,0.1154234
40,2340,1.797588,0.1160009
40,2400,1.667382,0.1165366
40,2460,1.546437,0.1170334
40,2520,1.434119,0.1174942
40,2580,1.329836,0.1179214
40,2640,1.233032,0.1183176
40,2700,1.143185,0.1186849
40,2760,1.059811,0.1190255
40,2820,0.9824529,0.1193411
40,2880,0.9106881,0.1196338
40,2940,0.8441201,0.119905
40,3000,0.7823797,0.1201564
40,3060,0.7251228,0.1203894
40,3120,0.672029,0.1206054
40,3180,0.6227999,0.1208055
40,3240,0.5771577,0.120991
40,3300,0.5348443,0.1211628
40,3360,0.4956195,0.1213221
40,3420,0.45926,0.1214697
40,3480,0.4255583,0.1216064
40,3540,0.3943217,0.1217332
40,3600,0.3653712,0.1218506
40,3660,0.3385405,0.1219594
40,3720,0.3136754,0.1220602
40,3780,0.2906327,0.1221536
40,3840,0.2692794,0.1222401
40,3900,0.2494922,0.1223203
40,3960,0.2311566,0.1223946
40,4020,0.2141667,0.1224634
40,4080,0.1984239,0.1225272
40,4140,0.1838369,0.1225862
40,4200,0.1703212,0.122641
40,4260,0.1577982,0.1226917
40,4320,0.1461952,0.1227387
41,0,0,0
41,60,33.42591,0.008563483
41,120,31.82223,0.01873581
41,180,29.58142,0.02811413
41,240,27.47856,0.03682248
41,300,25.53302,0.0449133
41,360,23.73095,0.05243264
41,420,22.05893,0.05942199
41,480,20.50561,0.06591914
41,540,19.06133,0.07195874
41,600,17.71772,0.07757273
41,660,16.46741,0.0827907
41,720,15.30378,0.08764012
41,780,14.22084,0.09214652
41,840,13.21309,0.09633372
41,900,12.27545,0.1002239
41,960,11.40321,0.1038378
41,1020,10.59197,0.1071946
41,1080,9.837609,0.1103125
41,1140,9.136284,0.1132082
41,1200,8.484386,0.1158973
41,1260,7.878537,0.1183944
41,1320,7.315573,0.1207131
41,1380,6.792532,0.1228661
41,1440,6.306645,0.1248651
41,1500,5.855321,0.126721
41,1560,5.436144,0.1284441
41,1620,5.046855,0.1300438
41,1680,4.685349,0.1315289
41,1740,4.349664,0.1329077
41,1800,4.037973,0.1341876
41,1860,3.748572,0.1353758
41,1920,3.479878,0.1364789
41,1980,3.230418,0.1375028
41,2040,2.99882,0.1384534
41,2100,2.78381,0.1393358
41,2160,2.584203,0.140155
41,2220,2.3989,0.1409154
41,2280,2.226877,0.1416212
41,2340,2.067184,0.1422765
41,2400,1.918939,0.1428848
41,2460,1.781322,0.1434494
41,2520,1.653572,0.1439736
41,2580,1.534982,0.1444601
41,2640,1.424895,0.1449118
41,2700,1.322703,0.1453311
41,2760,1.227839,0.1457203
41,2820,1.139778,0.1460816
41,2880,1.058032,0.1464169
41,2940,0.9821492,0.1467283
41,3000,0.9117082,0.1470173
41,3060,0.8463191,0.1472855
41,3120,0.7856197,0.1475346
41,3180,0.7292736,0.1477657
41,3240,0.6769687,0.1479803
41,3300,0.6284151,0.1481795
41,3360,0.5833439,0.1483644
41,3420,0.5415052,0.1485361
41,3480,0.5026672,0.1486954
41,3540,0.4666148,0.1488433
41,3600,0.4331481,0.1489806
41,3660,0.4020818,0.1491081
41,3720,0.3732435,0.1492264
41,3780,0.3464736,0.1493362
41,3840,0.3216237,0.1494382
41,3900,0.2985561,0.1495328
41,3960,0.277143,0.1496207
41,4020,0.2572656,0.1497022
41,4080,0.2388139,0.1497779
41,4140,0.2216856,0.1498482
41,4200,0.2057858,0.1499134
41,4260,0.1910263,0.1499739
41,4320,0.1773254,0.1500302
42,0,0,0
42,60,17.20019,0.002264058
42,120,22.64977,0.006998765
42,180,20.83244,0.01154821
42,240,18.0612,0.015513
42,300,15.52378,0.01892122
42,360,13.35533,0.02185117
42,420,11.52059,0.0243764
42,480,9.96622,0.02655909
42,540,8.644791,0.0284509
42,600,7.517081,0.03009477
42,660,6.551028,0.03152647
42,720,5.720413,0.03277594
42,780,5.003741,0.03386835
42,840,4.383336,0.03482491
42,900,3.844616,0.03566362
42,960,3.37551,0.03639979
42,1020,2.965984,0.03704652
42,1080,2.607669,0.03761502
42,1140,2.29355,0.038115
42,1200,2.01772,0.03855482
42,1260,1.775182,0.03894178
42,1320,1.561684,0.03928221
42,1380,1.373594,0.03958166
42,1440,1.20779,0.03984499
42,1500,1.061578,0.04007648
42,1560,0.9326201,0.04027987
42,1620,0.8188804,0.04045849
42,1680,0.7185788,0.04061526
42,1740,0.6301535,0.04075276
42,1800,0.5522298,0.04087329
42,1860,0.4835953,0.04097886
42,1920,0.423178,0.04107126
42,1980,0.3700291,0.04115207
42,2040,0.3233073,0.0412227
42,2100,0.2822664,0.04128437
42,2160,0.2462442,0.04133819
42,2220,0.2146527,0.04138511
42,2280,0.1869699,0.041426
42,2340,0.1627328,0.04146158
42,2400,0.1415305,0.04149254
42,2460,0.1229989,0.04151946
42,2520,0.1068153,0.04154283
42,2580,0.09269413,0.04156312
42,2640,0.08038286,0.04158072
42,2700,0.0696584,0.04159598
42,2760,0.06032379,0.04160919
42,2820,0.05220542,0.04162062
42,2880,0.04515035,0.04163052
42,2940,0.03902403,0.04163907
42,3000,0.03370817,0.04164646
42,3060,0.02909894,0.04165284
42,3120,0.02510528,0.04165834
42,3180,0.02164738,0.04166309
42,3240,0.01865541,0.04166718
42,3300,0.01606829,0.04167071
42,3360,0.0138327,0.04167374
42,3420,0.01190207,0.04167635
42,3480,0.01023582,0.0416786
42,3540,0.008798591,0.04168053
42,3600,0.007559624,0.04168219
42,3660,0.006492164,0.04168362
42,3720,0.005572968,0.04168484
42,3780,0.004781862,0.04168589
42,3840,0.004101349,0.04168679
42,3900,0.003516257,0.04168756
42,3960,0.003013443,0.04168823
42,4020,0.002581538,0.04168879
42,4080,0.002210712,0.04168928
42,4140,0.001892469,0.04168969
42,4200,0.00161947,0.04169005
42,4260,0.001385379,0.04169036
42,4320,0.001184731,0.04169061
43,0,0,0
43,60,27.78167,0.01057001
43,120,26.63415,0.02381384
43,180,24.276,0.03573751
43,240,22.09603,0.04658388
43,300,20.11996,0.05645871
43,360,18.32757,0.06545296
43,420,16.69935,0.07364764
43,480,15.21845,0.08111531
43,540,13.87031,0.08792129
43,600,12.6422,0.09412462
43,660,11.52291,0.09977873
43,720,10.50248,0.1049322
43,780,9.572007,0.1096291
43,840,8.723473,0.1139098
43,900,7.949645,0.1178108
43,960,7.243964,0.1213656
43,1020,6.600467,0.1246046
43,1080,6.013723,0.1275558
43,1140,5.478779,0.1302445
43,1200,4.991115,0.132694
43,1260,4.546598,0.1349253
43,1320,4.141454,0.1369578
43,1380,3.772234,0.1388092
43,1440,3.435785,0.1404954
43,1500,3.129225,0.1420312
43,1560,2.849921,0.1434299
43,1620,2.59547,0.1447038
43,1680,2.363676,0.1458639
43,1740,2.152533,0.1469204
43,1800,1.960212,0.1478825
43,1860,1.785043,0.1487586
43,1920,1.625504,0.1495564
43,1980,1.480204,0.1502829
43,2040,1.347878,0.1509445
43,2100,1.227369,0.1515469
43,2160,1.117626,0.1520955
43,2220,1.017688,0.152595
43,2280,0.9266809,0.1530498
43,2340,0.8438079,0.153464
43,2400,0.768343,0.1538411
43,2460,0.6996245,0.1541845
43,2520,0.6370502,0.1544971
43,2580,0.5800709,0.1547819
43,2640,0.5281869,0.1550411
43,2700,0.4809426,0.1552772
43,2760,0.4379235,0.1554921
43,2820,0.3987518,0.1556878
43,2880,0.3630835,0.155866
43,2940,0.3306055,0.1560283
43,3000,0.3010324,0.1561761
43,3060,0.2741045,0.1563106
43,3120,0.2495852,0.1564331
43,3180,0.2272591,0.1565446
43,3240,0.20693,0.1566462
43,3300,0.1884194,0.1567387
43,3360,0.1715646,0.1568229
43,3420,0.1562174,0.1568996
43,3480,0.1422431,0.1569694
43,3540,0.1295189,0.157033
43,3600,0.1179329,0.1570908
43,3660,0.1073832,0.1571435
43,3720,0.09777731,0.1571915
43,3780,0.08903068,0.1572352
43,3840,0.08106646,0.157275
43,3900,0.07381468,0.1573113
43,3960,0.0672116,0.1573443
43,4020,0.0611992,0.1573743
43,4080,0.05572463,0.1574016
43,4140,0.05073979,0.1574265
43,4200,0.04620086,0.1574492
43,4260,0.04206797,0.1574699
43,4320,0.03830478,0.1574887
44,0,0,0
44,60,24.17266,0.007186953
44,120,24.58655,0.01755307
44,180,22.16446,0.02684791
44,240,19.85565,0.03516768
44,300,17.79127,0.04262079
44,360,15.9478,0.04930096
44,420,14.29796,0.05528987
44,480,12.81877,0.06065931
44,540,11.49092,0.06547282
44,600,10.298,0.069787
44,660,9.225865,0.07365242
44,720,8.262196,0.07711452
44,780,7.396119,0.08021408
44,840,6.61798,0.0829879
44,900,5.919141,0.08546914
44,960,5.291832,0.0876877
44,1020,4.729044,0.08967056
44,1080,4.224433,0.09144204
44,1140,3.772252,0.09302408
44,1200,3.36729,0.09443642
44,1260,3.004823,0.09569686
44,1320,2.680567,0.09682137
44,1380,2.390643,0.09782434
44,1440,2.131541,0.09871867
44,1500,1.900089,0.09951594
44,1560,1.69342,0.1002265
44,1620,1.508951,0.1008598
44,1680,1.344354,0.1014239
44,1740,1.197534,0.1019265
44,1800,1.066607,0.1023742
44,1860,0.949884,0.1027729
44,1920,0.8458462,0.1031279
44,1980,0.7531343,0.103444
44,2040,0.67053,0.1037254
44,2100,0.5969433,0.103976
44,2160,0.531399,0.1041991
44,2220,0.4730255,0.1043976
44,2280,0.4210439,0.1045744
44,2340,0.3747589,0.1047317
44,2400,0.3335497,0.1048717
44,2460,0.2968625,0.1049963
44,2520,0.264203,0.1051072
44,2580,0.2351309,0.1052059
44,2640,0.2092534,0.1052938
44,2700,0.1862204,0.105372
44,2760,0.16572,0.1054415
44,2820,0.1474745,0.1055034
44,2880,0.1312361,0.1055585
44,2940,0.1167846,0.1056076
44,3000,0.1039235,0.1056512
44,3060,0.092478,0.10569
44,3120,0.0822925,0.1057246
44,3180,0.07322841,0.1057553
44,3240,0.06516235,0.1057827
44,3300,0.05798451,0.105807
44,3360,0.05159714,0.1058287
44,3420,0.04591323,0.1058479
44,3480,0.04085534,0.1058651
44,3540,0.03635455,0.1058803
44,3600,0.03234952,0.1058939
44,3660,0.02878566,0.105906
44,3720,0.02561438,0.1059168
44,3780,0.02279244,0.1059263
44,3840,0.02028138,0.1059349
44,3900,0.01804694,0.1059424
44,3960,0.01605867,0.1059492
44,4020,0.01428945,0.1059552
44,4080,0.01271513,0.1059605
44,4140,0.01131425,0.1059653
44,4200,0.01006771,0.1059695
44,4260,0.008958505,0.1059732
44,4320,0.007971502,0.1059766
45,0,0,0
45,60,39.37181,0.007477033
45,120,37.56095,0.01647505
45,180,34.24442,0.02461368
45,240,31.15595,0.03201435
45,300,28.35295,0.03874825
45,360,25.81009,0.04487768
45,420,23.50096,0.05045836
45,480,21.40232,0.05554044
45,540,19.49381,0.06016917
45,600,17.75741,0.06438547
45,660,16.17705,0.06822643
45,720,14.73833,0.07172574
45,780,13.4283,0.07491396
45,840,12.23526,0.07781888
45,900,11.14862,0.08046579
45,960,10.15881,0.08287767
45,1020,9.257107,0.08507545
45,1080,8.435623,0.0870782
45,1140,7.687177,0.08890323
45,1200,7.005242,0.09056637
45,1260,6.383883,0.09208198
45,1320,5.8177,0.09346316
45,1380,5.30178,0.09472186
45,1440,4.831647,0.09586894
45,1500,4.403231,0.09691431
45,1560,4.012823,0.09786699
45,1620,3.657045,0.09873521
45,1680,3.332823,0.09952644
45,1740,3.037354,0.1002475
45,1800,2.768087,0.1009047
45,1860,2.522695,0.1015036
45,1920,2.299062,0.1020494
45,1980,2.095256,0.1025469
45,2040,1.909519,0.1030002
45,2100,1.740248,0.1034133
45,2160,1.585984,0.1037899
45,2220,1.445396,0.104133
45,2280,1.31727,0.1044457
45,2340,1.200503,0.1047308
45,2400,1.094086,0.1049905
45,2460,0.9971033,0.1052272
45,2520,0.9087173,0.105443
45,2580,0.8281662,0.1056396
45,2640,0.7547555,0.1058187
45,2700,0.6878522,0.1059821
45,2760,0.6268794,0.1061309
45,2820,0.5713114,0.1062665
45,2880,0.5206692,0.1063901
45,2940,0.474516,0.1065028
45,3000,0.432454,0.1066054
45,3060,0.3941205,0.106699
45,3120,0.3591849,0.1067843
45,3180,0.327346,0.106862
45,3240,0.2983294,0.1069328
45,3300,0.271885,0.1069974
45,3360,0.2477846,0.1070562
45,3420,0.2258205,0.1071098
45,3480,0.2058033,0.1071587
45,3540,0.1875606,0.1072032
45,3600,0.1709348,0.1072438
45,3660,0.1557829,0.1072808
45,3720,0.141974,0.1073145
45,3780,0.1293892,0.1073452
45,3840,0.1179199,0.1073732
45,3900,0.1074672,0.1073987
45,3960,0.09794114,0.1074219
45,4020,0.08925946,0.1074431
45,4080,0.08134734,0.1074625
45,4140,0.07413656,0.10748
45,4200,0.06756496,0.1074961
45,4260,0.06157588,0.1075107
45,4320,0.05611768,0.107524
46,0,0,0
46,60,27.54456,0.008484001
46,120,24.85599,0.0176868
46,180,21.9383,0.02575696
46,240,19.33808,0.0328702
46,300,17.0334,0.03913719
46,360,14.98899,0.04465373
46,420,13.17554,0.04950452
46,480,11.56841,0.05376509
46,540,10.14616,0.05750309
46,600,8.889636,0.06077917
46,660,7.781474,0.06364765
46,720,6.80583,0.06615708
46,780,5.94823,0.06835075
46,840,5.195485,0.07026716
46,900,4.535621,0.07194042
46,960,3.957823,0.07340071
46,1020,3.452369,0.07467464
46,1080,3.010558,0.07578563
46,1140,2.624638,0.07675428
46,1200,2.28773,0.07759863
46,1260,1.993744,0.07833451
46,1320,1.73731,0.07897577
46,1380,1.5137,0.07953451
46,1440,1.318761,0.0800213
46,1500,1.14885,0.08044539
46,1560,1.000779,0.08081481
46,1620,0.871756,0.08113661
46,1680,0.7593425,0.08141693
46,1740,0.661408,0.08166109
46,1800,0.576093,0.08187375
46,1860,0.501775,0.08205899
46,1920,0.4370391,0.08222032
46,1980,0.3806515,0.08236084
46,2040,0.3315367,0.08248323
46,2100,0.2887575,0.08258983
46,2160,0.2514972,0.08268267
46,2220,0.2190441,0.08276354
46,2280,0.1907782,0.08283396
46,2340,0.1661595,0.0828953
46,2400,0.1447175,0.08294872
46,2460,0.1260423,0.08299526
46,2520,0.109777,0.08303578
46,2580,0.09561063,0.08307108
46,2640,0.08327233,0.08310182
46,2700,0.07252622,0.08312859
46,2760,0.06316686,0.08315191
46,2820,0.05501529,0.08317222
46,2880,0.04791566,0.0831899
46,2940,0.04173222,0.08320531
46,3000,0.03634674,0.08321873
46,3060,0.03165624,0.08323042
46,3120,0.02757107,0.0832406
46,3180,0.0240131,0.08324946
46,3240,0.02091428,0.08325718
46,3300,0.01821535,0.0832639
46,3360,0.01586469,0.08326976
46,3420,0.01381739,0.08327486
46,3480,0.01203429,0.0832793
46,3540,0.01048129,0.08328317
46,3600,0.009128706,0.08328655
46,3660,0.007950666,0.08328948
46,3720,0.00692465,0.08329204
46,3780,0.006031041,0.08329426
46,3840,0.005252749,0.0832962
46,3900,0.004574893,0.08329789
46,3960,0.003984513,0.08329936
46,4020,0.003470321,0.08330064
46,4080,0.003022484,0.08330176
46,4140,0.002632439,0.08330273
46,4200,0.002292729,0.08330358
46,4260,0.001996857,0.08330432
46,4320,0.001739167,0.08330496
47,0,0,0
47,60,25.05313,0.00582392
47,120,23.83407,0.01285831
47,180,21.76171,0.01919335
47,240,19.85103,0.02496913
47,300,18.11499,0.03023914
47,360,16.53623,0.03504949
47,420,15.09844,0.03944138
47,480,13.78758,0.04345184
47,540,12.59145,0.04711434
47,600,11.49935,0.05045917
47,660,10.50184,0.05351387
47,720,9.590487,0.05630352
47,780,8.757741,0.05885099
47,840,7.996772,0.06117715
47,900,7.301398,0.06330107
47,960,6.665997,0.0652402
47,1020,6.085441,0.06701048
47,1080,5.555049,0.0686265
47,1140,5.070541,0.0701016
47,1200,4.627998,0.07144798
47,1260,4.223832,0.07267679
47,1320,3.854757,0.07379825
47,1380,3.517761,0.07482168
47,1440,3.210087,0.0757556
47,1500,2.929211,0.07660782
47,1560,2.672819,0.07738546
47,1620,2.438795,0.078095
47,1680,2.225203,0.07874241
47,1740,2.03027,0.07933312
47,1800,1.852377,0.07987206
47,1860,1.690041,0.08036378
47,1920,1.541908,0.08081239
47,1980,1.406741,0.08122168
47,2040,1.283408,0.0815951
47,2100,1.170877,0.08193577
47,2160,1.068204,0.08224656
47,2220,0.9745269,0.08253011
47,2280,0.8890598,0.08278878
47,2340,0.8110842,0.08302477
47,2400,0.7399441,0.08324006
47,2460,0.6750412,0.08343647
47,2520,0.6158292,0.08361565
47,2580,0.5618095,0.08377911
47,2640,0.5125272,0.08392823
47,2700,0.4675671,0.08406428
47,2760,0.4265502,0.08418838
47,2820,0.389131,0.0843016
47,2880,0.354994,0.08440489
47,2940,0.3238514,0.08449911
47,3000,0.2954406,0.08458508
47,3060,0.269522,0.0846635
47,3120,0.2458771,0.08473504
47,3180,0.2243064,0.0848003
47,3240,0.204628,0.08485983
47,3300,0.1866759,0.08491415
47,3360,0.1702988,0.0849637
47,3420,0.1553583,0.0850089
47,3480,0.1417286,0.08505014
47,3540,0.1292946,0.08508776
47,3600,0.1179514,0.08512208
